"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Lpcat31",1.27952544259115e-20,0.258774943840416,0.283,0.114,2.32259458339146e-16,"5","Lpcat3"
"Agrn1",2.17302536188253e-20,0.337955352055525,0.419,0.21,3.94447563688916e-16,"5","Agrn"
"Piezo11",2.57530833034033e-20,0.330112904095357,0.498,0.266,4.67469968123376e-16,"5","Piezo1"
"Ghr",3.73992790035908e-20,0.399390940281264,0.368,0.178,6.7887171247318e-16,"5","Ghr"
"Amotl2",5.23266769942841e-20,0.33256799564868,0.4,0.197,9.49833840800246e-16,"5","Amotl2"
"Npdc11",5.71736002062315e-20,0.364623608461243,0.613,0.381,1.03781519094351e-15,"5","Npdc1"
"Dusp21",7.60817696034999e-20,0.45634501342201,0.511,0.281,1.38103628184273e-15,"5","Dusp2"
"Esam1",1.20734407559022e-19,0.25760882813807,0.848,0.49,2.19157096601138e-15,"5","Esam"
"Ralb1",1.4142821894507e-19,0.366309506418251,0.587,0.354,2.56720503029091e-15,"5","Ralb"
"Cdk41",1.81256017256871e-19,0.45099312117863,0.825,0.666,3.29015922524671e-15,"5","Cdk4"
"Sox4",2.48220129556436e-19,0.445927477090322,0.765,0.532,4.50569179170843e-15,"5","Sox4"
"Cd821",2.55102215341301e-19,0.268089628874109,0.327,0.144,4.63061541287529e-15,"5","Cd82"
"Ifi272",4.68617050109798e-19,0.408747423084694,0.61,0.387,8.50633669359306e-15,"5","Ifi27"
"Crim11",4.69023032380656e-19,0.336620937734726,0.4,0.197,8.51370608377367e-15,"5","Crim1"
"Parvb1",7.54957482329178e-19,0.269168405455685,0.321,0.145,1.37039882192392e-14,"5","Parvb"
"Tspan9",7.64293222783186e-19,0.344821549556482,0.552,0.327,1.38734505799604e-14,"5","Tspan9"
"Nfatc1",8.30540586879546e-19,0.271164116788302,0.324,0.145,1.50759727330375e-14,"5","Nfatc1"
"Efnb21",1.01384404759751e-18,0.332578595653547,0.39,0.191,1.84032971519899e-14,"5","Efnb2"
"Mical2",1.25564492705674e-18,0.31562346579192,0.378,0.187,2.27924667159339e-14,"5","Mical2"
"Ube2g2",1.45145259003611e-18,0.332551056544412,0.476,0.263,2.63467674143355e-14,"5","Ube2g2"
"Adam151",1.72122045549049e-18,0.435314542513709,0.584,0.36,3.12435937080634e-14,"5","Adam15"
"Tinagl12",1.83570219155814e-18,0.437883506394972,0.587,0.341,3.33216661811634e-14,"5","Tinagl1"
"Tcaf1",1.97870428272209e-18,0.25485898566169,0.33,0.151,3.59174401399714e-14,"5","Tcaf1"
"Cyb5a1",2.17119477071111e-18,0.398124526755724,0.87,0.678,3.94115274779481e-14,"5","Cyb5a"
"Dab22",2.62744432982798e-18,0.421341380344658,0.479,0.265,4.76933694750374e-14,"5","Dab2"
"Nfe2l1",3.85261399067326e-18,0.279830679215837,0.394,0.198,6.9932649158701e-14,"5","Nfe2l1"
"Casp6",7.37188218832984e-18,0.285962716021084,0.346,0.169,1.33814405482563e-13,"5","Casp6"
"Rgl21",8.03433020629121e-18,0.305009319657587,0.479,0.264,1.45839161904598e-13,"5","Rgl2"
"Baiap2",8.11259095077344e-18,0.319690099458444,0.435,0.237,1.47259750938439e-13,"5","Baiap2"
"Rhoj1",9.61629791437437e-18,0.437204327660806,0.629,0.409,1.74555039741724e-13,"5","Rhoj"
"Ggta1",1.06107668437991e-17,0.262597427359237,0.356,0.172,1.92606639748642e-13,"5","Ggta1"
"Creb3l21",1.11963424561082e-17,0.358951834982018,0.419,0.228,2.03236008263277e-13,"5","Creb3l2"
"Ctsk1",1.55743924128957e-17,0.261695989099141,0.279,0.122,2.82706371078882e-13,"5","Ctsk"
"Scp2",1.57618859535741e-17,0.316765110963394,0.746,0.498,2.86109753829277e-13,"5","Scp2"
"Sfr11",2.18221776403581e-17,0.417257742647955,0.838,0.649,3.9611616852778e-13,"5","Sfr1"
"Anp32a1",2.32420669910012e-17,0.361395145389733,0.816,0.623,4.21890000020653e-13,"5","Anp32a"
"Gnaq",3.54269999885965e-17,0.2986009474914,0.403,0.213,6.43070903793003e-13,"5","Gnaq"
"Atp2b4",5.34980329009471e-17,0.32857805666495,0.371,0.191,9.71096293217991e-13,"5","Atp2b4"
"Nmt2",6.67792873991088e-17,0.25951066199175,0.333,0.161,1.21217762486862e-12,"5","Nmt2"
"Marcksl11",6.728675171541e-17,0.282038068122108,0.857,0.746,1.22138911713812e-12,"5","Marcksl1"
"Fam129b",7.10761969468955e-17,0.298193372791143,0.463,0.262,1.29017512698005e-12,"5","Fam129b"
"Gimap11",1.68409895438914e-16,0.254378292428007,0.371,0.184,3.05697642200718e-12,"5","Gimap1"
"Emilin11",1.89952605875379e-16,0.336165895610039,0.635,0.399,3.44801970184988e-12,"5","Emilin1"
"Sf3b51",2.65222782690546e-16,0.424694832956235,0.721,0.529,4.81432395139879e-12,"5","Sf3b5"
"Ubl51",3.36814087291586e-16,0.320886161229078,0.927,0.778,6.11384931251688e-12,"5","Ubl5"
"Plxnd11",3.93554673167132e-16,0.304049079793097,0.495,0.281,7.14380442732979e-12,"5","Plxnd1"
"Degs1",4.63475233510373e-16,0.359052391574017,0.724,0.546,8.41300243868029e-12,"5","Degs1"
"Smad5",5.70164791441719e-16,0.251953865276986,0.324,0.158,1.03496312942501e-11,"5","Smad5"
"Mbnl1",8.86661509256011e-16,0.401928632554368,0.521,0.324,1.60946797160151e-11,"5","Mbnl1"
"Tfdp21",9.56351462369873e-16,0.273670863971862,0.298,0.142,1.73596917449379e-11,"5","Tfdp2"
"Galnt1",1.42024594889542e-15,0.39656488128549,0.422,0.243,2.57803044643496e-11,"5","Galnt1"
"Mfap21",1.59719336414327e-15,0.416402666159835,0.686,0.444,2.89922539459287e-11,"5","Mfap2"
"Snx31",1.78818126813804e-15,0.407498345343601,0.844,0.749,3.24590663792417e-11,"5","Snx3"
"Ppic1",2.73937618610094e-15,0.326137565401853,0.956,0.852,4.97251565301042e-11,"5","Ppic"
"Trp53i111",3.82609557648171e-15,0.328634267628434,0.463,0.259,6.94512869042961e-11,"5","Trp53i11"
"Bcam3",5.08539346551258e-15,0.363539383333655,0.492,0.286,9.23100621859843e-11,"5","Bcam"
"Amotl11",6.37201815057125e-15,0.28971191374898,0.521,0.312,1.15664873469169e-10,"5","Amotl1"
"Tgm23",1.18153127616322e-14,0.288233021841043,0.53,0.318,2.14471557249148e-10,"5","Tgm2"
"Plekho11",1.6380169976321e-14,0.262923240606113,0.4,0.22,2.97332845410179e-10,"5","Plekho1"
"Fxyd62",1.98250400904879e-14,0.77190942564585,0.543,0.389,3.59864127722536e-10,"5","Fxyd6"
"Fam3c",2.2782665176266e-14,0.278843903147046,0.444,0.262,4.1355093827958e-10,"5","Fam3c"
"Rsu11",2.33829713724059e-14,0.316061749189786,0.768,0.572,4.24447696351912e-10,"5","Rsu1"
"Clu1",2.3417076849424e-14,0.306098320243747,0.279,0.132,4.25066778970744e-10,"5","Clu"
"Scd2",2.45772225604027e-14,0.28725183072038,0.397,0.221,4.4612574391643e-10,"5","Scd2"
"Maged12",2.47485191597541e-14,0.330211182111968,0.743,0.53,4.49235119787856e-10,"5","Maged1"
"Plpp31",2.73807029788023e-14,0.371002106969733,0.495,0.296,4.97014520471219e-10,"5","Plpp3"
"Nras1",4.98730179989316e-14,0.282382853111204,0.571,0.365,9.05295022716607e-10,"5","Nras"
"Id21",8.89160871407374e-14,0.732119969571744,0.676,0.535,1.61400481377866e-09,"5","Id2"
"Camta1",9.80085331211649e-14,0.308581867253659,0.444,0.266,1.77905089321539e-09,"5","Camta1"
"Tmsb101",9.81413280614821e-14,0.261901146286492,1,0.992,1.78146138697202e-09,"5","Tmsb10"
"Tmed41",1.12672227005885e-13,0.252940707842507,0.387,0.217,2.04522626461083e-09,"5","Tmed4"
"Nfat5",1.2177412936594e-13,0.313341422751508,0.467,0.281,2.21044399625054e-09,"5","Nfat5"
"Glmp1",2.54211917208429e-13,0.289257473438317,0.571,0.375,4.6144547211674e-09,"5","Glmp"
"Cd2ap2",3.02174366753714e-13,0.261114661085845,0.416,0.242,5.48506910531342e-09,"5","Cd2ap"
"Ivns1abp",3.09057791239035e-13,0.271162128182074,0.46,0.282,5.61001702657097e-09,"5","Ivns1abp"
"Pvrl22",4.05449253354137e-13,0.263402107565688,0.444,0.264,7.35971484688429e-09,"5","Pvrl2"
"Eif4a2",4.10821566327444e-13,0.336523093075343,0.851,0.71,7.45723307197577e-09,"5","Eif4a2"
"Plscr31",4.9876753211345e-13,0.267781350245777,0.543,0.349,9.05362824292334e-09,"5","Plscr3"
"Tmed91",5.14826183433854e-13,0.341007018843098,0.854,0.718,9.34512488169132e-09,"5","Tmed9"
"Rcn11",5.88172418964549e-13,0.251250393996147,0.711,0.475,1.06765057490445e-08,"5","Rcn1"
"Ube2e3",7.75873488115128e-13,0.300373931255773,0.676,0.482,1.40836555562658e-08,"5","Ube2e3"
"Tagln21",9.54133441013691e-13,0.339362694981012,0.987,0.975,1.73194302212805e-08,"5","Tagln2"
"Ifitm2",9.61336398699489e-13,0.260602469103953,0.997,0.985,1.74501783091931e-08,"5","Ifitm2"
"Anxa22",1.27069386485188e-12,0.340873635892387,0.968,0.934,2.30656350347912e-08,"5","Anxa2"
"Airn",2.2148534215141e-12,0.253118522668966,0.346,0.19,4.0204019307324e-08,"5","Airn"
"Tanc2",2.71850026234722e-12,0.256755007711643,0.302,0.161,4.93462167621268e-08,"5","Tanc2"
"Tceal82",2.76248724277184e-12,0.330358809648911,0.759,0.588,5.01446684307945e-08,"5","Tceal8"
"Rbm39",3.02947598003322e-12,0.313608608050019,0.921,0.857,5.4991047989563e-08,"5","Rbm39"
"Ccdc121",5.17484935977464e-12,0.292923450171752,0.714,0.527,9.39338655786293e-08,"5","Ccdc12"
"Eif3i",5.84307655713647e-12,0.286542366707612,0.822,0.68,1.06063525665141e-07,"5","Eif3i"
"Klf21",5.94789839314687e-12,0.443202258043598,0.765,0.637,1.07966251632402e-07,"5","Klf2"
"Lman11",1.71217730867504e-11,0.286475233863253,0.59,0.423,3.10794425070694e-07,"5","Lman1"
"Pde3a1",2.63428944025875e-11,0.267385961175384,0.314,0.172,4.78176219195769e-07,"5","Pde3a"
"Cox7a2l1",3.43443184484368e-11,0.263088605123118,0.981,0.935,6.23418068476025e-07,"5","Cox7a2l"
"Fxyd51",3.60618959031017e-11,0.305033023579651,0.638,0.45,6.54595534433102e-07,"5","Fxyd5"
"Lipa1",4.08596913310783e-11,0.255850072917739,0.403,0.247,7.41685117041734e-07,"5","Lipa"
"Prkcsh1",4.70790757350636e-11,0.266640033188049,0.556,0.389,8.54579382742875e-07,"5","Prkcsh"
"Fndc3b1",7.26624745730736e-11,0.258798500000584,0.476,0.31,1.31896923845043e-06,"5","Fndc3b"
"Eif4g2",7.67424772447540e-11,0.250383852363552,0.93,0.853,1.39302944694678e-06,"5","Eif4g2"
"Gnb11",8.64833235095891e-11,0.279486055727894,0.819,0.685,1.56984528834606e-06,"5","Gnb1"
"Vcam11",9.99549175853761e-11,0.461433653319573,0.416,0.257,1.81438166400975e-06,"5","Vcam1"
"Top1",1.83596645000851e-10,0.29659765466714,0.797,0.627,3.33264630005544e-06,"5","Top1"
"Lrrc8a1",2.08759390765006e-10,0.316604086905981,0.375,0.228,3.78940046116639e-06,"5","Lrrc8a"
"Cd2002",2.21915545105211e-10,0.253800149093195,0.546,0.363,4.02821097474979e-06,"5","Cd200"
"Ppdpf",3.00824289661251e-10,0.25585698843362,0.619,0.458,5.46056250593103e-06,"5","Ppdpf"
"Msn1",4.58045168265562e-10,0.259929390159699,0.835,0.695,8.31443589435649e-06,"5","Msn"
"Capn2",7.28173417261995e-10,0.289817254263252,0.571,0.433,1.32178038701397e-05,"5","Capn2"
"Fubp1",1.16737248435013e-09,0.254949378360133,0.594,0.426,2.11901453359235e-05,"5","Fubp1"
"Ppp1r11",1.21816569284333e-09,0.274962133402186,0.521,0.368,2.21121436564922e-05,"5","Ppp1r11"
"Serbp1",1.26410333763093e-09,0.254659005683212,0.905,0.842,2.29460037846766e-05,"5","Serbp1"
"Polr2m",2.33345983091254e-09,0.263427954630467,0.587,0.441,4.23569628507244e-05,"5","Polr2m"
"Hn11",2.78533190755617e-09,0.332967928092446,0.803,0.693,5.05593447859596e-05,"5","Hn1"
"Lims11",3.88915196611146e-09,0.269962026657519,0.552,0.393,7.05958864888552e-05,"5","Lims1"
"Smc4",9.01120854113597e-09,0.263313947021111,0.492,0.34,0.0001635714574387,"5","Smc4"
"Zfand6",1.30663540459894e-08,0.259414804363164,0.521,0.382,0.0002371804586428,"5","Zfand6"
"Hmgn21",2.43772035373814e-08,0.30455450517841,0.673,0.502,0.000442494998610548,"5","Hmgn2"
"Tsc22d3",2.61154370523583e-08,0.276217443409291,0.537,0.394,0.000474047413374408,"5","Tsc22d3"
"Pam1",8.8450677368983e-08,0.25430516920973,0.552,0.405,0.00160555669560178,"5","Pam"
"Ywhah1",3.79617966695374e-07,0.33361868453368,0.746,0.628,0.00689082533145443,"5","Ywhah"
"Ndufa81",7.76755134706311e-07,0.25061346178996,0.737,0.608,0.014099659205189,"5","Ndufa8"
"Txndc52",0.00300048058704462,0.402097164763156,0.495,0.408,1,"5","Txndc5"
"Ccr7",0,1.56048037598265,0.404,0.01,0,"6","Ccr7"
"Cytip1",0,1.41309527214027,0.585,0.047,0,"6","Cytip"
"Ptprcap",0,0.960561001537222,0.455,0.007,0,"6","Ptprcap"
"Mzb1",0,0.952504508303159,0.282,0.003,0,"6","Mzb1"
"Itgb7",0,0.708317555264347,0.35,0.013,0,"6","Itgb7"
"Gpr171",0,0.64959839500113,0.3,0.003,0,"6","Gpr171"
"Napsa1",2.00333898101521e-296,1.22570754518291,0.534,0.044,3.63646091833881e-292,"6","Napsa"
"Ighm",1.78684822517476e-281,2.65028293009024,0.509,0.043,3.24348689833723e-277,"6","Ighm"
"Cd371",7.06599803926731e-275,1.29751156219581,0.628,0.068,1.2826199640878e-270,"6","Cd37"
"Coro1a1",3.74422330632016e-249,1.90832848117774,0.924,0.177,6.79651414563235e-245,"6","Coro1a"
"Ltb",3.57117338745105e-242,0.799682500608032,0.332,0.02,6.48239393290115e-238,"6","Ltb"
"Cd79a",1.65934678217732e-240,1.53524407943079,0.282,0.014,3.01204627900827e-236,"6","Cd79a"
"Rac21",2.84530219259633e-240,1.83007871014552,0.906,0.179,5.16479254000085e-236,"6","Rac2"
"Gpr132",2.47013460362221e-234,0.543780418638873,0.332,0.02,4.48378833249504e-230,"6","Gpr132"
"Plac81",2.05391600384584e-229,2.7081795577473,0.718,0.115,3.72826833018098e-225,"6","Plac8"
"H2-Eb1",6.93376569819212e-205,3.75733039567219,0.451,0.047,1.25861714953583e-200,"6","H2-Eb1"
"Arhgap15",8.49705876169403e-198,0.469615796857398,0.321,0.023,1.5423861064227e-193,"6","Arhgap15"
"H2-DMb2",6.64599220812641e-197,0.564108692909427,0.256,0.014,1.20638050561911e-192,"6","H2-DMb2"
"AI6622701",1.48203747397733e-184,0.78803122445046,0.534,0.07,2.69019442276365e-180,"6","AI662270"
"Cd741",5.43239414368002e-182,5.17990154355295,0.643,0.119,9.86088184960798e-178,"6","Cd74"
"Cd79b",1.10097914783134e-170,1.2187263537373,0.336,0.03,1.99849734914344e-166,"6","Cd79b"
"H2-Aa",1.61210382168416e-167,4.42808381427512,0.44,0.056,2.92629085712108e-163,"6","H2-Aa"
"Laptm51",1.14782116022278e-163,1.31998676819781,0.773,0.165,2.08352497003638e-159,"6","Laptm5"
"Igkc",2.43736671922258e-159,3.11121329954792,0.332,0.032,4.42430806873282e-155,"6","Igkc"
"Cd521",7.5009878108047e-158,2.15772158609223,0.801,0.204,1.36157930741727e-153,"6","Cd52"
"H2-DMb1",5.12462773435459e-143,1.00732391561099,0.256,0.021,9.30222426340046e-139,"6","H2-DMb1"
"Cd531",5.00303251925355e-139,1.18711056061736,0.708,0.155,9.08150462894904e-135,"6","Cd53"
"Ikzf1",6.39612275225502e-138,0.355784758479914,0.264,0.022,1.16102420198933e-133,"6","Ikzf1"
"H2-Ab1",7.64828713667453e-125,4.05159421262128,0.43,0.07,1.38831708104916e-120,"6","H2-Ab1"
"Myo1g",8.25539404155327e-121,0.439985066261259,0.289,0.03,1.49851912642275e-116,"6","Myo1g"
"Srgn1",3.06795390857124e-117,1.66413012828258,0.957,0.435,5.56894993483852e-113,"6","Srgn"
"Ptprc1",3.81737465512857e-116,0.698145016951387,0.484,0.086,6.92929847398938e-112,"6","Ptprc"
"Vps37b2",2.7196345540995e-109,1.27935844148715,0.635,0.168,4.93668064260141e-105,"6","Vps37b"
"Cd24a1",5.24326980224922e-109,1.37746511128009,0.552,0.126,9.51758334504279e-105,"6","Cd24a"
"Rgs11",2.7172396819705e-107,1.8697464937991,0.484,0.096,4.93233347071285e-103,"6","Rgs1"
"Arhgdib2",4.49597400698022e-106,1.25853357723788,0.848,0.331,8.16109201747049e-102,"6","Arhgdib"
"Ikzf2",6.41024652738291e-106,0.771478425920867,0.278,0.033,1.16358794965055e-101,"6","Ikzf2"
"Sept1",1.07289187788768e-104,0.657573578816433,0.404,0.068,1.94751333674173e-100,"6","Sept1"
"Itga4",1.7376096639195e-104,0.465930552668592,0.296,0.037,3.15410906194667e-100,"6","Itga4"
"Gmfg1",4.67018045892508e-103,0.866137501721885,0.69,0.185,8.4773115690408e-99,"6","Gmfg"
"Stk17b",3.87414740482929e-100,0.918124940346664,0.556,0.131,7.03235236924613e-96,"6","Stk17b"
"N4bp2l1",1.76310233352589e-97,0.495126118308243,0.31,0.043,3.2003833558162e-93,"6","N4bp2l1"
"Epsti11",2.06021252316999e-93,0.536986785495009,0.267,0.033,3.73969777205816e-89,"6","Epsti1"
"Sub11",7.86369110611085e-93,1.32131594607149,0.989,0.912,1.42741720958124e-88,"6","Sub1"
"Selplg1",2.54039029936403e-91,0.737540788763171,0.419,0.082,4.61131647140558e-87,"6","Selplg"
"Fgd2",1.46429789588879e-90,0.448470267317787,0.256,0.032,2.65799354061733e-86,"6","Fgd2"
"Lcp11",6.65690832488515e-87,0.924494239677473,0.599,0.164,1.20836199913315e-82,"6","Lcp1"
"Rps111",2.55655550008827e-83,0.717284600030928,1,1,4.64065954376023e-79,"6","Rps11"
"Rps6",1.11749539955881e-82,0.750438576176853,1,1,2.02847764927916e-78,"6","Rps6"
"Rpl41",4.58872818876252e-82,0.83597154465047,1,0.999,8.32945940824172e-78,"6","Rpl4"
"Hspa81",3.19795439010453e-81,0.879783140530916,1,1,5.80492680891774e-77,"6","Hspa8"
"Fermt31",1.62301781295571e-80,0.441441404289393,0.357,0.064,2.94610193407721e-76,"6","Fermt3"
"Emb1",1.49579943440046e-79,1.16854183148781,0.477,0.116,2.71517513332372e-75,"6","Emb"
"Samsn11",4.49741925422864e-78,0.773229183220492,0.357,0.068,8.16371543027582e-74,"6","Samsn1"
"Rpl32",1.51437533200759e-76,0.755755793005089,1,1,2.74889410266017e-72,"6","Rpl32"
"Arhgap301",5.48967688710182e-75,0.437504305532499,0.285,0.046,9.96486148546722e-71,"6","Arhgap30"
"Sp1401",4.47479552140879e-73,0.498088537844251,0.318,0.057,8.12264883046124e-69,"6","Sp140"
"Rpl3",6.41899642280929e-73,0.758397657270949,1,0.999,1.16517623066834e-68,"6","Rpl3"
"Sp110",4.34951645686748e-71,0.432670294143623,0.3,0.053,7.89524227250585e-67,"6","Sp110"
"Rpl19",5.27189087448014e-71,0.565511563815147,1,1,9.56953631535635e-67,"6","Rpl19"
"Fam49b1",1.18814661405231e-70,0.761481218364016,0.675,0.236,2.15672373382775e-66,"6","Fam49b"
"Rps9",2.01080581524902e-70,0.580015356989197,1,1,3.65001471584002e-66,"6","Rps9"
"H2-DMa1",4.45582268975521e-70,1.13353137839877,0.35,0.074,8.08820934644365e-66,"6","H2-DMa"
"Baz1a1",8.26138827512913e-70,0.875242561878718,0.661,0.247,1.49960719970144e-65,"6","Baz1a"
"Rps3a11",9.83648849038441e-70,0.674149052012256,1,1,1.78551939077458e-65,"6","Rps3a1"
"Rps27a",1.3025127905202e-69,0.595807649278802,1,1,2.36432121735226e-65,"6","Rps27a"
"Hsp90aa1",1.97398962368889e-69,1.1388986289885,0.996,0.968,3.58318596492008e-65,"6","Hsp90aa1"
"Hmha1",2.16021805097546e-68,0.461389417294603,0.289,0.051,3.92122780613066e-64,"6","Hmha1"
"Rpl18",7.47931641708795e-68,0.637295900605511,1,1,1.3576455160298e-63,"6","Rpl18"
"Rpsa1",8.8217260037745e-68,0.75986826972172,1,1,1.60131970420515e-63,"6","Rpsa"
"Ptpn61",3.69300573931566e-67,0.532420205949284,0.365,0.078,6.70354401800578e-63,"6","Ptpn6"
"Rpl18a",4.48185056462338e-67,0.64564276556789,1,1,8.13545514490435e-63,"6","Rpl18a"
"Pabpc1",1.53676704917708e-66,0.813697107835281,0.993,0.943,2.78953954766623e-62,"6","Pabpc1"
"Rbm381",5.07914686241383e-66,0.597857782401938,0.415,0.103,9.21966738465358e-62,"6","Rbm38"
"Lsp12",1.13425410301179e-64,1.37190427206632,0.762,0.391,2.05889804778701e-60,"6","Lsp1"
"Rilpl21",1.30487138541126e-64,1.25953565205176,0.657,0.265,2.36860253879851e-60,"6","Rilpl2"
"Rps23",1.97636340542055e-64,0.554986213123748,1,1,3.58749485351938e-60,"6","Rps23"
"Rps3",1.5808887885477e-63,0.638061846212852,1,1,2.86962932897179e-59,"6","Rps3"
"Rps5",2.41673810171671e-63,0.630032716172253,1,1,4.38686300223616e-59,"6","Rps5"
"Rpl141",1.70301752824127e-61,0.689866970018416,1,0.999,3.09131741726356e-57,"6","Rpl14"
"Rpl13a1",4.11485598204291e-61,0.675847080053432,1,1,7.4692865786043e-57,"6","Rpl13a"
"Tuba4a1",4.93713323162689e-61,0.575120028109655,0.495,0.146,8.96188424204913e-57,"6","Tuba4a"
"Rps4x1",5.6545523124015e-60,0.627957264604241,1,1,1.02641433574712e-55,"6","Rps4x"
"Rps13",6.15278328751216e-60,0.648024539708249,1,1,1.11685322234921e-55,"6","Rps13"
"Rel1",4.32310141139659e-59,0.861959718165652,0.469,0.145,7.84729368196708e-55,"6","Rel"
"Hcls11",6.52673288838635e-59,0.54667395731386,0.458,0.129,1.18473255389989e-54,"6","Hcls1"
"Rgs21",8.03726897219324e-59,1.17802431123304,0.578,0.222,1.45892506383252e-54,"6","Rgs2"
"Eif51",4.71184347214766e-58,0.973148473568768,0.924,0.756,8.55293827064243e-54,"6","Eif5"
"Ncf41",9.19353325098876e-58,0.54602929341316,0.491,0.141,1.66881015571948e-53,"6","Ncf4"
"Smim31",1.42143204241038e-57,0.700479351024347,0.412,0.112,2.58018344338332e-53,"6","Smim3"
"Rplp01",2.6137993452879e-57,0.698087504730606,1,1,4.74456857156659e-53,"6","Rplp0"
"Rpl8",2.3827838110895e-55,0.586744953096066,1,0.999,4.32522917388967e-51,"6","Rpl8"
"Npm12",4.81965951677373e-55,0.987311775260632,0.996,0.99,8.74864595484767e-51,"6","Npm1"
"Sept6",3.99164726779149e-54,0.605772257167377,0.469,0.148,7.24563812049512e-50,"6","Sept6"
"Limd21",5.44947188079818e-54,0.75924641556137,0.632,0.26,9.89188135802485e-50,"6","Limd2"
"Slc3a21",9.95297746492477e-54,1.05526780950723,0.812,0.468,1.80666446943314e-49,"6","Slc3a2"
"Slc38a12",1.89851190230138e-53,0.516970481344821,0.419,0.119,3.44617880505747e-49,"6","Slc38a1"
"Rps15a1",3.23270401669683e-53,0.545332256550197,1,1,5.86800433110808e-49,"6","Rps15a"
"Oaz1",4.74844910374946e-53,0.533543243544541,1,0.999,8.61938481312603e-49,"6","Oaz1"
"Ezr1",5.48413396704295e-53,0.585046844014834,0.502,0.162,9.95479997697635e-49,"6","Ezr"
"Rps10",1.47266543271224e-51,0.601664751904432,1,0.999,2.67318229345925e-47,"6","Rps10"
"Pld41",2.04540776852943e-51,0.726832640694507,0.39,0.107,3.71282418143461e-47,"6","Pld4"
"Supt4a",2.65236158419536e-51,0.710939367706161,0.787,0.42,4.81456674763141e-47,"6","Supt4a"
"Cd481",1.23545777130256e-50,0.399633660157989,0.329,0.078,2.2426029464684e-46,"6","Cd48"
"Arl5c1",1.66680137480014e-50,0.57967791004655,0.31,0.074,3.02557785553722e-46,"6","Arl5c"
"Rpl10a1",1.93585534961683e-50,0.66184570479708,1,0.999,3.51396463062448e-46,"6","Rpl10a"
"Fth12",3.32718898842407e-49,0.762556589348147,1,1,6.03951345178737e-45,"6","Fth1"
"Rps16",4.67841077099176e-49,0.449115475462727,1,1,8.49225123150424e-45,"6","Rps16"
"Psmb81",6.15517226085274e-49,0.905165556821709,0.531,0.202,1.11728686878999e-44,"6","Psmb8"
"Ramp1",7.89277410606562e-48,0.430334340128472,0.292,0.067,1.43269635573303e-43,"6","Ramp1"
"Itgb21",8.46885017906832e-48,0.410379733752827,0.329,0.081,1.53726568450448e-43,"6","Itgb2"
"H2afz1",5.13604187088058e-47,0.821480456397465,0.996,0.984,9.32294320402243e-43,"6","H2afz"
"H2afy",1.42099056948555e-46,0.896262460765981,0.733,0.434,2.57938208173017e-42,"6","H2afy"
"Hsp90ab11",2.84563025629404e-46,0.672129536295447,1,0.998,5.16538804122494e-42,"6","Hsp90ab1"
"Lat21",7.11319066439005e-46,0.345763413451017,0.264,0.057,1.29118636940008e-41,"6","Lat2"
"Dusp51",1.12709905070881e-45,0.737961252854658,0.516,0.2,2.04591019684664e-41,"6","Dusp5"
"Dnaja11",1.27199586945758e-45,0.939986009491618,0.978,0.892,2.30892690223941e-41,"6","Dnaja1"
"Rpl13",3.22549148352971e-45,0.470417359983164,1,1,5.85491214090314e-41,"6","Rpl13"
"AB1246111",1.08979299738492e-42,0.358427654118106,0.325,0.086,1.9781922488531e-38,"6","AB124611"
"Cnbp",3.08299363149844e-42,0.759049075716044,0.946,0.843,5.59625003989596e-38,"6","Cnbp"
"Rps19",3.98101355218429e-42,0.509782132271328,1,1,7.22633579992493e-38,"6","Rps19"
"Ftl11",7.0497739972391e-42,0.558623816472997,1,1,1.27967497597884e-37,"6","Ftl1"
"Ifi302",1.18674136335938e-40,0.953031429616019,0.556,0.254,2.15417292276995e-36,"6","Ifi30"
"Got1",1.83961462405168e-40,0.556840535679169,0.412,0.142,3.33926846557861e-36,"6","Got1"
"Ctss1",2.47497198090822e-40,0.578660982777461,0.578,0.234,4.49256913974461e-36,"6","Ctss"
"Pim11",1.78227077514001e-39,0.913675267769805,0.697,0.393,3.23517791103415e-35,"6","Pim1"
"Spint22",3.15046708330052e-39,0.412411298344723,0.329,0.093,5.7187278496071e-35,"6","Spint2"
"Dedd2",3.56641735163904e-39,0.320768937722708,0.285,0.074,6.47376077669518e-35,"6","Dedd2"
"Naca",6.03863814829204e-39,0.511017351439116,1,0.996,1.09613359667797e-34,"6","Naca"
"Psmb91",7.18576756145654e-39,0.463310399522643,0.314,0.09,1.30436052775559e-34,"6","Psmb9"
"Tyrobp1",1.16447819072805e-38,0.745485746399289,0.675,0.325,2.11376081180956e-34,"6","Tyrobp"
"Cd822",1.41226555696285e-38,0.5180019678432,0.412,0.143,2.56354443899897e-34,"6","Cd82"
"Pmaip11",3.55710548507777e-38,0.50676427017717,0.26,0.066,6.45685787651317e-34,"6","Pmaip1"
"H3f3a1",4.07540453934339e-38,0.572575741419448,1,0.996,7.39767431981612e-34,"6","H3f3a"
"Ptpn181",5.26905463567598e-38,0.589219864471963,0.653,0.313,9.56438797467904e-34,"6","Ptpn18"
"Snx51",5.95999223062106e-38,0.718783928121301,0.729,0.401,1.08185778970233e-33,"6","Snx5"
"Rpl27a",6.93618996810237e-38,0.404944657519331,1,1,1.25905720300994e-33,"6","Rpl27a"
